name,text_domain,metric_name,value,d,n_tokens,N,K
mc2_s16_384,answer_other,mutual_kNN_k5,0.0174534430489,384,576,4618,384
mc2_s16_384,caption,VSA,0.898919932079,384,576,4618,384
mc2_s16_384,caption,VSA_abtt1,0.906494478826,384,576,4618,384
mc2_s16_384,caption,VSA_abtt2,0.910268905965,384,576,4618,384
mc2_s16_384,caption,VSA_abtt3,0.913470789037,384,576,4618,384
mc2_s16_384,caption,cm_cka,0.245915699701,384,576,4618,384
mc2_s16_384,caption,cm_r2,0.0849289026382,384,576,4618,384
mc2_s16_384,caption,mutual_kNN_k10,0.0729969683846,384,576,4618,384
mc2_s16_384,caption,mutual_kNN_k20,0.0834885231702,384,576,4618,384
mc2_s16_384,caption,mutual_kNN_k5,0.0625812039844,384,576,4618,384
mc2_s16_384,qa_concat,VSA,0.714135881997,384,576,4618,384
mc2_s16_384,qa_concat,cm_cka,0.090324004508,384,576,4618,384
mc2_s16_384,qa_concat,cm_r2,-0.0808599283116,384,576,4618,384
mc2_s16_384,qa_concat,mutual_kNN_k10,0.023495019489,384,576,4618,384
mc2_s16_384,qa_concat,mutual_kNN_k20,0.0272087483759,384,576,4618,384
mc2_s16_384,qa_concat,mutual_kNN_k5,0.0206582936336,384,576,4618,384
mc2_s16_384,question_other,VSA,0.652021985737,384,576,4618,384
mc2_s16_384,question_other,cm_cka,0.0725219059553,384,576,4618,384
mc2_s16_384,question_other,cm_r2,-0.103124309859,384,576,4618,384
mc2_s16_384,question_other,mutual_kNN_k10,0.0190775227371,384,576,4618,384
mc2_s16_384,question_other,mutual_kNN_k20,0.0230077955825,384,576,4618,384
mc2_s16_384,question_other,mutual_kNN_k5,0.0164140320485,384,576,4618,384
pe_core_b16_224,answer_all_types,VSA,0.292422822767,768,196,4618,512
pe_core_b16_224,answer_all_types,cm_cka,0.00387530772139,768,196,4618,512
pe_core_b16_224,answer_all_types,cm_r2,-0.445142442994,768,196,4618,512
pe_core_b16_224,answer_all_types,mutual_kNN_k10,0.00805543525336,768,196,4618,512
pe_core_b16_224,answer_all_types,mutual_kNN_k20,0.00924642702469,768,196,4618,512
pe_core_b16_224,answer_all_types,mutual_kNN_k5,0.00783889129493,768,196,4618,512
pe_core_b16_224,answer_other,VSA,0.663274823234,768,196,4618,512
pe_core_b16_224,answer_other,cm_cka,0.0107239639482,768,196,4618,512
pe_core_b16_224,answer_other,cm_r2,-0.416543150231,768,196,4618,512
pe_core_b16_224,answer_other,mutual_kNN_k10,0.0139021221308,768,196,4618,512
pe_core_b16_224,answer_other,mutual_kNN_k20,0.018135556518,768,196,4618,512
pe_core_b16_224,answer_other,mutual_kNN_k5,0.0132957990472,768,196,4618,512
pe_core_b16_224,caption,VSA,0.876888962458,768,196,4618,512
pe_core_b16_224,caption,VSA_abtt1,0.875943218882,768,196,4618,512
pe_core_b16_224,caption,VSA_abtt2,0.880998152872,768,196,4618,512
pe_core_b16_224,caption,VSA_abtt3,0.891337248167,768,196,4618,512
pe_core_b16_224,caption,cm_cka,0.106185283167,768,196,4618,512
pe_core_b16_224,caption,cm_r2,-0.092410373175,768,196,4618,512
pe_core_b16_224,caption,mutual_kNN_k10,0.0546990038978,768,196,4618,512
pe_core_b16_224,caption,mutual_kNN_k20,0.0630359462971,768,196,4618,512
pe_core_b16_224,caption,mutual_kNN_k5,0.0486357730619,768,196,4618,512
pe_core_b16_224,qa_concat,VSA,0.675334008431,768,196,4618,512
pe_core_b16_224,qa_concat,cm_cka,0.0400501881646,768,196,4618,512
pe_core_b16_224,qa_concat,cm_r2,-0.337423292368,768,196,4618,512
pe_core_b16_224,qa_concat,mutual_kNN_k10,0.0181680381117,768,196,4618,512
pe_core_b16_224,qa_concat,mutual_kNN_k20,0.021427024686,768,196,4618,512
pe_core_b16_224,qa_concat,mutual_kNN_k5,0.0155478562148,768,196,4618,512
pe_core_b16_224,question_other,VSA,0.622805123573,768,196,4618,512
pe_core_b16_224,question_other,cm_cka,0.032614808962,768,196,4618,512
pe_core_b16_224,question_other,cm_r2,-0.359432494593,768,196,4618,512
pe_core_b16_224,question_other,mutual_kNN_k10,0.0147899523603,768,196,4618,512
pe_core_b16_224,question_other,mutual_kNN_k20,0.0179298397575,768,196,4618,512
pe_core_b16_224,question_other,mutual_kNN_k5,0.012776093547,768,196,4618,512
pe_core_g14_448,answer_all_types,VSA,0.359335486452,1536,1024,4618,512
pe_core_g14_448,answer_all_types,cm_cka,0.00147167461224,1536,1024,4618,512
pe_core_g14_448,answer_all_types,cm_r2,-1.08747137754,1536,1024,4618,512
pe_core_g14_448,answer_all_types,mutual_kNN_k10,0.00528367258553,1536,1024,4618,512
pe_core_g14_448,answer_all_types,mutual_kNN_k20,0.00584668687744,1536,1024,4618,512
pe_core_g14_448,answer_all_types,mutual_kNN_k5,0.00532698137722,1536,1024,4618,512
pe_core_g14_448,answer_other,VSA,0.727410054701,1536,1024,4618,512
pe_core_g14_448,answer_other,cm_cka,0.00385687647334,1536,1024,4618,512
pe_core_g14_448,answer_other,cm_r2,-1.02856487303,1536,1024,4618,512
pe_core_g14_448,answer_other,mutual_kNN_k10,0.00708098744045,1536,1024,4618,512
pe_core_g14_448,answer_other,mutual_kNN_k20,0.00842355998268,1536,1024,4618,512
pe_core_g14_448,answer_other,mutual_kNN_k5,0.00662624512776,1536,1024,4618,512
pe_core_g14_448,caption,VSA,0.901804549142,1536,1024,4618,512
pe_core_g14_448,caption,VSA_abtt1,0.907986764943,1536,1024,4618,512
pe_core_g14_448,caption,VSA_abtt2,0.910969400407,1536,1024,4618,512
pe_core_g14_448,caption,VSA_abtt3,0.912427252149,1536,1024,4618,512
pe_core_g14_448,caption,cm_cka,0.0387849583303,1536,1024,4618,512
pe_core_g14_448,caption,cm_r2,-0.525439853706,1536,1024,4618,512
pe_core_g14_448,caption,mutual_kNN_k10,0.0134690342139,1536,1024,4618,512
pe_core_g14_448,caption,mutual_kNN_k20,0.0159484625379,1536,1024,4618,512
pe_core_g14_448,caption,mutual_kNN_k5,0.0117799913382,1536,1024,4618,512
pe_core_g14_448,qa_concat,VSA,0.74098454833,1536,1024,4618,512
pe_core_g14_448,qa_concat,cm_cka,0.0170650517758,1536,1024,4618,512
pe_core_g14_448,qa_concat,cm_r2,-0.884827241695,1536,1024,4618,512
pe_core_g14_448,qa_concat,mutual_kNN_k10,0.00716760502382,1536,1024,4618,512
pe_core_g14_448,qa_concat,mutual_kNN_k20,0.0084343871806,1536,1024,4618,512
pe_core_g14_448,qa_concat,mutual_kNN_k5,0.00640970116934,1536,1024,4618,512
pe_core_g14_448,question_other,VSA,0.674211146256,1536,1024,4618,512
pe_core_g14_448,question_other,cm_cka,0.0138519833485,1536,1024,4618,512
pe_core_g14_448,question_other,cm_r2,-0.924075143461,1536,1024,4618,512
pe_core_g14_448,question_other,mutual_kNN_k10,0.00656128194023,1536,1024,4618,512
pe_core_g14_448,question_other,mutual_kNN_k20,0.00764400173235,1536,1024,4618,512
pe_core_g14_448,question_other,mutual_kNN_k5,0.00541359896059,1536,1024,4618,512
pe_core_l14_336,answer_all_types,VSA,0.347245782226,1024,576,4618,512
pe_core_l14_336,answer_all_types,cm_cka,0.00273243720662,1024,576,4618,512
pe_core_l14_336,answer_all_types,cm_r2,-0.644285787476,1024,576,4618,512
pe_core_l14_336,answer_all_types,mutual_kNN_k10,0.00712429623214,1024,576,4618,512
pe_core_l14_336,answer_all_types,mutual_kNN_k20,0.00854265915981,1024,576,4618,512
pe_core_l14_336,answer_all_types,mutual_kNN_k5,0.0062364660026,1024,576,4618,512
pe_core_l14_336,answer_other,VSA,0.697316557612,1024,576,4618,512
pe_core_l14_336,answer_other,cm_cka,0.00734109362234,1024,576,4618,512
pe_core_l14_336,answer_other,cm_r2,-0.617825066476,1024,576,4618,512
pe_core_l14_336,answer_other,mutual_kNN_k10,0.015114768298,1024,576,4618,512
pe_core_l14_336,answer_other,mutual_kNN_k20,0.018265482893,1024,576,4618,512
pe_core_l14_336,answer_other,mutual_kNN_k5,0.0128627111304,1024,576,4618,512
pe_core_l14_336,caption,VSA,0.904254827518,1024,576,4618,512
pe_core_l14_336,caption,VSA_abtt1,0.913964479731,1024,576,4618,512
pe_core_l14_336,caption,VSA_abtt2,0.91734370658,1024,576,4618,512
pe_core_l14_336,caption,VSA_abtt3,0.919726189282,1024,576,4618,512
pe_core_l14_336,caption,cm_cka,0.0549578426589,1024,576,4618,512
pe_core_l14_336,caption,cm_r2,-0.223500219415,1024,576,4618,512
pe_core_l14_336,caption,mutual_kNN_k10,0.0383499350368,1024,576,4618,512
pe_core_l14_336,caption,mutual_kNN_k20,0.0439800779558,1024,576,4618,512
pe_core_l14_336,caption,mutual_kNN_k5,0.0335643135557,1024,576,4618,512
pe_core_l14_336,qa_concat,VSA,0.695523166235,1024,576,4618,512
pe_core_l14_336,qa_concat,cm_cka,0.0221099456519,1024,576,4618,512
pe_core_l14_336,qa_concat,cm_r2,-0.500750675821,1024,576,4618,512
pe_core_l14_336,qa_concat,mutual_kNN_k10,0.0135556517973,1024,576,4618,512
pe_core_l14_336,qa_concat,mutual_kNN_k20,0.0152663490689,1024,576,4618,512
pe_core_l14_336,qa_concat,mutual_kNN_k5,0.0115634473798,1024,576,4618,512
pe_core_l14_336,question_other,VSA,0.632014824027,1024,576,4618,512
pe_core_l14_336,question_other,cm_cka,0.0180836092343,1024,576,4618,512
pe_core_l14_336,question_other,cm_r2,-0.547394956677,1024,576,4618,512
pe_core_l14_336,question_other,mutual_kNN_k10,0.0109571242962,1024,576,4618,512
pe_core_l14_336,question_other,mutual_kNN_k20,0.0124512776094,1024,576,4618,512
pe_core_l14_336,question_other,mutual_kNN_k5,0.00887830229537,1024,576,4618,512
pe_core_s16_384,answer_all_types,VSA,0.325114616722,384,576,4618,384
pe_core_s16_384,answer_all_types,cm_cka,0.00295718985668,384,576,4618,384
pe_core_s16_384,answer_all_types,cm_r2,-0.168171035885,384,576,4618,384
pe_core_s16_384,answer_all_types,mutual_kNN_k10,0.00604157644002,384,576,4618,384
pe_core_s16_384,answer_all_types,mutual_kNN_k20,0.007005197055,384,576,4618,384
pe_core_s16_384,answer_all_types,mutual_kNN_k5,0.00576006929407,384,576,4618,384
pe_core_s16_384,answer_other,VSA,0.64968022435,384,576,4618,384
pe_core_s16_384,answer_other,cm_cka,0.00661712925322,384,576,4618,384
pe_core_s16_384,answer_other,cm_r2,-0.157179481695,384,576,4618,384
pe_core_s16_384,answer_other,mutual_kNN_k10,0.00911650064963,384,576,4618,384
pe_core_s16_384,answer_other,mutual_kNN_k20,0.0115093113902,384,576,4618,384
pe_core_s16_384,answer_other,mutual_kNN_k5,0.00866175833694,384,576,4618,384
pe_core_s16_384,caption,VSA,0.911851533753,384,576,4618,384
pe_core_s16_384,caption,VSA_abtt1,0.919199785362,384,576,4618,384
pe_core_s16_384,caption,VSA_abtt2,0.919491336351,384,576,4618,384
pe_core_s16_384,caption,VSA_abtt3,0.922976050734,384,576,4618,384
pe_core_s16_384,caption,cm_cka,0.0760810251232,384,576,4618,384
pe_core_s16_384,caption,cm_r2,0.0816100063287,384,576,4618,384
pe_core_s16_384,caption,mutual_kNN_k10,0.0295799047207,384,576,4618,384
pe_core_s16_384,caption,mutual_kNN_k20,0.0344521437852,384,576,4618,384
pe_core_s16_384,caption,mutual_kNN_k5,0.0275443915115,384,576,4618,384
pe_core_s16_384,qa_concat,VSA,0.718267421281,384,576,4618,384
pe_core_s16_384,qa_concat,cm_cka,0.0279344450443,384,576,4618,384
pe_core_s16_384,qa_concat,cm_r2,-0.0836154352431,384,576,4618,384
pe_core_s16_384,qa_concat,mutual_kNN_k10,0.0112386314422,384,576,4618,384
pe_core_s16_384,qa_concat,mutual_kNN_k20,0.0133499350368,384,576,4618,384
pe_core_s16_384,qa_concat,mutual_kNN_k5,0.0111736682547,384,576,4618,384
pe_core_s16_384,question_other,VSA,0.656559385836,384,576,4618,384
pe_core_s16_384,question_other,cm_cka,0.0230766194396,384,576,4618,384
pe_core_s16_384,question_other,cm_r2,-0.101323845692,384,576,4618,384
pe_core_s16_384,question_other,mutual_kNN_k10,0.00933304460806,384,576,4618,384
pe_core_s16_384,question_other,mutual_kNN_k20,0.0117799913382,384,576,4618,384
pe_core_s16_384,question_other,mutual_kNN_k5,0.00922477262884,384,576,4618,384
pe_core_t16_384,answer_all_types,VSA,0.326188432967,192,576,4618,192
pe_core_t16_384,answer_all_types,cm_cka,0.00301017034194,192,576,4618,192
pe_core_t16_384,answer_all_types,cm_r2,-0.0731956902697,192,576,4618,192
pe_core_t16_384,answer_all_types,mutual_kNN_k10,0.00632308358597,192,576,4618,192
pe_core_t16_384,answer_all_types,mutual_kNN_k20,0.00734084019056,192,576,4618,192
pe_core_t16_384,answer_all_types,mutual_kNN_k5,0.00645300996102,192,576,4618,192
pe_core_t16_384,answer_other,VSA,0.734616628147,192,576,4618,192
pe_core_t16_384,answer_other,cm_cka,0.00819011863796,192,576,4618,192
pe_core_t16_384,answer_other,cm_r2,-0.0619374664265,192,576,4618,192
pe_core_t16_384,answer_other,mutual_kNN_k10,0.0110653962754,192,576,4618,192
pe_core_t16_384,answer_other,mutual_kNN_k20,0.0124079688177,192,576,4618,192
pe_core_t16_384,answer_other,mutual_kNN_k5,0.00948462537895,192,576,4618,192
pe_core_t16_384,caption,VSA,0.929614932389,192,576,4618,192
pe_core_t16_384,caption,VSA_abtt1,0.928993721676,192,576,4618,192
pe_core_t16_384,caption,VSA_abtt2,0.930224297663,192,576,4618,192
pe_core_t16_384,caption,VSA_abtt3,0.929695646204,192,576,4618,192
pe_core_t16_384,caption,cm_cka,0.107947798991,192,576,4618,192
pe_core_t16_384,caption,cm_r2,0.129074953568,192,576,4618,192
pe_core_t16_384,caption,mutual_kNN_k10,0.0340190558683,192,576,4618,192
pe_core_t16_384,caption,mutual_kNN_k20,0.0399307059333,192,576,4618,192
pe_core_t16_384,caption,mutual_kNN_k5,0.0318752706799,192,576,4618,192
pe_core_t16_384,qa_concat,VSA,0.804099757139,192,576,4618,192
pe_core_t16_384,qa_concat,cm_cka,0.0432893927055,192,576,4618,192
pe_core_t16_384,qa_concat,cm_r2,0.00207980422853,192,576,4618,192
pe_core_t16_384,qa_concat,mutual_kNN_k10,0.0129709831096,192,576,4618,192
pe_core_t16_384,qa_concat,mutual_kNN_k20,0.0160025985275,192,576,4618,192
pe_core_t16_384,qa_concat,mutual_kNN_k5,0.0124296232135,192,576,4618,192
pe_core_t16_384,question_other,VSA,0.759416800653,192,576,4618,192
pe_core_t16_384,question_other,cm_cka,0.0351876247959,192,576,4618,192
pe_core_t16_384,question_other,cm_r2,-0.0140469693359,192,576,4618,192
pe_core_t16_384,question_other,mutual_kNN_k10,0.011541792984,192,576,4618,192
pe_core_t16_384,question_other,mutual_kNN_k20,0.0143893460372,192,576,4618,192
pe_core_t16_384,question_other,mutual_kNN_k5,0.0106539627544,192,576,4618,192
pe_lang_g14_448,answer_all_types,VSA,0.377313528497,1536,1024,4618,512
pe_lang_g14_448,answer_all_types,cm_cka,0.0103436259409,1536,1024,4618,512
pe_lang_g14_448,answer_all_types,cm_r2,-0.643144034466,1536,1024,4618,512
pe_lang_g14_448,answer_all_types,mutual_kNN_k10,0.0121048072759,1536,1024,4618,512
pe_lang_g14_448,answer_all_types,mutual_kNN_k20,0.0139129493287,1536,1024,4618,512
pe_lang_g14_448,answer_all_types,mutual_kNN_k5,0.0109571242962,1536,1024,4618,512
pe_lang_g14_448,answer_other,VSA,0.679577467443,1536,1024,4618,512
pe_lang_g14_448,answer_other,cm_cka,0.0243624403397,1536,1024,4618,512
pe_lang_g14_448,answer_other,cm_r2,-0.598645347799,1536,1024,4618,512
pe_lang_g14_448,answer_other,mutual_kNN_k10,0.0264400173235,1536,1024,4618,512
pe_lang_g14_448,answer_other,mutual_kNN_k20,0.0308358596795,1536,1024,4618,512
pe_lang_g14_448,answer_other,mutual_kNN_k5,0.0227371156345,1536,1024,4618,512
pe_lang_g14_448,caption,VSA,0.903354445548,1536,1024,4618,512
pe_lang_g14_448,caption,VSA_abtt1,0.90819066304,1536,1024,4618,512
pe_lang_g14_448,caption,VSA_abtt2,0.907145884015,1536,1024,4618,512
pe_lang_g14_448,caption,VSA_abtt3,0.913299758014,1536,1024,4618,512
pe_lang_g14_448,caption,cm_cka,0.276243623065,1536,1024,4618,512
pe_lang_g14_448,caption,cm_r2,-0.198894120554,1536,1024,4618,512
pe_lang_g14_448,caption,mutual_kNN_k10,0.0925075790385,1536,1024,4618,512
pe_lang_g14_448,caption,mutual_kNN_k20,0.106788653097,1536,1024,4618,512
pe_lang_g14_448,caption,mutual_kNN_k5,0.0820268514508,1536,1024,4618,512
pe_lang_g14_448,qa_concat,VSA,0.717375096455,1536,1024,4618,512
pe_lang_g14_448,qa_concat,cm_cka,0.0989241432747,1536,1024,4618,512
pe_lang_g14_448,qa_concat,cm_r2,-0.495960277794,1536,1024,4618,512
pe_lang_g14_448,qa_concat,mutual_kNN_k10,0.0270679948029,1536,1024,4618,512
pe_lang_g14_448,qa_concat,mutual_kNN_k20,0.0316912083153,1536,1024,4618,512
pe_lang_g14_448,qa_concat,mutual_kNN_k5,0.0231702035513,1536,1024,4618,512
pe_lang_g14_448,question_other,VSA,0.631218158436,1536,1024,4618,512
pe_lang_g14_448,question_other,cm_cka,0.0797439344565,1536,1024,4618,512
pe_lang_g14_448,question_other,cm_r2,-0.539227554647,1536,1024,4618,512
pe_lang_g14_448,question_other,mutual_kNN_k10,0.0212213079255,1536,1024,4618,512
pe_lang_g14_448,question_other,mutual_kNN_k20,0.0255954958857,1536,1024,4618,512
pe_lang_g14_448,question_other,mutual_kNN_k5,0.0176699870074,1536,1024,4618,512
pe_lang_g14_448_tiling,answer_all_types,VSA,0.305468965835,1536,1024,4618,512
pe_lang_g14_448_tiling,answer_all_types,cm_cka,0.00891480851995,1536,1024,4618,512
pe_lang_g14_448_tiling,answer_all_types,cm_r2,-0.861796893865,1536,1024,4618,512
pe_lang_g14_448_tiling,answer_all_types,mutual_kNN_k10,0.0105889995669,1536,1024,4618,512
pe_lang_g14_448_tiling,answer_all_types,mutual_kNN_k20,0.0125487223906,1536,1024,4618,512
pe_lang_g14_448_tiling,answer_all_types,mutual_kNN_k5,0.00931139021221,1536,1024,4618,512
pe_lang_g14_448_tiling,answer_other,VSA,0.659005199215,1536,1024,4618,512
pe_lang_g14_448_tiling,answer_other,cm_cka,0.0166364379727,1536,1024,4618,512
pe_lang_g14_448_tiling,answer_other,cm_r2,-0.777756360454,1536,1024,4618,512
pe_lang_g14_448_tiling,answer_other,mutual_kNN_k10,0.023213512343,1536,1024,4618,512
pe_lang_g14_448_tiling,answer_other,mutual_kNN_k20,0.0276201818969,1536,1024,4618,512
pe_lang_g14_448_tiling,answer_other,mutual_kNN_k5,0.0200086617583,1536,1024,4618,512
pe_lang_g14_448_tiling,caption,VSA,0.89244596522,1536,1024,4618,512
pe_lang_g14_448_tiling,caption,VSA_abtt1,0.904701554284,1536,1024,4618,512
pe_lang_g14_448_tiling,caption,VSA_abtt2,0.905837357554,1536,1024,4618,512
pe_lang_g14_448_tiling,caption,VSA_abtt3,0.916444499112,1536,1024,4618,512
pe_lang_g14_448_tiling,caption,cm_cka,0.168516406195,1536,1024,4618,512
pe_lang_g14_448_tiling,caption,cm_r2,-0.33952122486,1536,1024,4618,512
pe_lang_g14_448_tiling,caption,mutual_kNN_k10,0.0819402338675,1536,1024,4618,512
pe_lang_g14_448_tiling,caption,mutual_kNN_k20,0.0951385881334,1536,1024,4618,512
pe_lang_g14_448_tiling,caption,mutual_kNN_k5,0.07197921178,1536,1024,4618,512
pe_lang_g14_448_tiling,qa_concat,VSA,0.724158345207,1536,1024,4618,512
pe_lang_g14_448_tiling,qa_concat,cm_cka,0.0667139631194,1536,1024,4618,512
pe_lang_g14_448_tiling,qa_concat,cm_r2,-0.668140888864,1536,1024,4618,512
pe_lang_g14_448_tiling,qa_concat,mutual_kNN_k10,0.0250757903854,1536,1024,4618,512
pe_lang_g14_448_tiling,qa_concat,mutual_kNN_k20,0.0286595928974,1536,1024,4618,512
pe_lang_g14_448_tiling,qa_concat,mutual_kNN_k5,0.0204417496752,1536,1024,4618,512
pe_lang_g14_448_tiling,question_other,VSA,0.641249670345,1536,1024,4618,512
pe_lang_g14_448_tiling,question_other,cm_cka,0.054347115226,1536,1024,4618,512
pe_lang_g14_448_tiling,question_other,cm_r2,-0.701265465742,1536,1024,4618,512
pe_lang_g14_448_tiling,question_other,mutual_kNN_k10,0.0201818969251,1536,1024,4618,512
pe_lang_g14_448_tiling,question_other,mutual_kNN_k20,0.0236574274578,1536,1024,4618,512
pe_lang_g14_448_tiling,question_other,mutual_kNN_k5,0.0155478562148,1536,1024,4618,512
pe_lang_l14_448,answer_all_types,VSA,0.392899137659,1024,1024,4618,512
pe_lang_l14_448,answer_all_types,cm_cka,0.010283344819,1024,1024,4618,512
pe_lang_l14_448,answer_all_types,cm_r2,-0.21537785746,1024,1024,4618,512
pe_lang_l14_448,answer_all_types,mutual_kNN_k10,0.0113035946297,1024,1024,4618,512
pe_lang_l14_448,answer_all_types,mutual_kNN_k20,0.0130576006929,1024,1024,4618,512
pe_lang_l14_448,answer_all_types,mutual_kNN_k5,0.0106106539628,1024,1024,4618,512
pe_lang_l14_448,answer_other,VSA,0.65264993541,1024,1024,4618,512
pe_lang_l14_448,answer_other,cm_cka,0.0255477901346,1024,1024,4618,512
pe_lang_l14_448,answer_other,cm_r2,-0.19235265126,1024,1024,4618,512
pe_lang_l14_448,answer_other,mutual_kNN_k10,0.0243395409268,1024,1024,4618,512
pe_lang_l14_448,answer_other,mutual_kNN_k20,0.0290168904288,1024,1024,4618,512
pe_lang_l14_448,answer_other,mutual_kNN_k5,0.0211779991338,1024,1024,4618,512
pe_lang_l14_448,caption,VSA,0.885788058854,1024,1024,4618,512
pe_lang_l14_448,caption,VSA_abtt1,0.888927447752,1024,1024,4618,512
pe_lang_l14_448,caption,VSA_abtt2,0.888790092039,1024,1024,4618,512
pe_lang_l14_448,caption,VSA_abtt3,0.899902942959,1024,1024,4618,512
pe_lang_l14_448,caption,cm_cka,0.295879727301,1024,1024,4618,512
pe_lang_l14_448,caption,cm_r2,0.09539260836,1024,1024,4618,512
pe_lang_l14_448,caption,mutual_kNN_k10,0.0908401905587,1024,1024,4618,512
pe_lang_l14_448,caption,mutual_kNN_k20,0.104276743179,1024,1024,4618,512
pe_lang_l14_448,caption,mutual_kNN_k5,0.0806842789086,1024,1024,4618,512
pe_lang_l14_448,qa_concat,VSA,0.654671036742,1024,1024,4618,512
pe_lang_l14_448,qa_concat,cm_cka,0.104244420342,1024,1024,4618,512
pe_lang_l14_448,qa_concat,cm_r2,-0.105758635011,1024,1024,4618,512
pe_lang_l14_448,qa_concat,mutual_kNN_k10,0.0260718925942,1024,1024,4618,512
pe_lang_l14_448,qa_concat,mutual_kNN_k20,0.030911650065,1024,1024,4618,512
pe_lang_l14_448,qa_concat,mutual_kNN_k5,0.0231702035513,1024,1024,4618,512
pe_lang_l14_448,question_other,VSA,0.587564500317,1024,1024,4618,512
pe_lang_l14_448,question_other,cm_cka,0.0835243811026,1024,1024,4618,512
pe_lang_l14_448,question_other,cm_r2,-0.129249377201,1024,1024,4618,512
pe_lang_l14_448,question_other,mutual_kNN_k10,0.0215894326548,1024,1024,4618,512
pe_lang_l14_448,question_other,mutual_kNN_k20,0.0254330879168,1024,1024,4618,512
pe_lang_l14_448,question_other,mutual_kNN_k5,0.0183196188826,1024,1024,4618,512
pixio_vit1b16,answer_all_types,VSA,0.252058633481,1536,256,4618,512
pixio_vit1b16,answer_all_types,cm_cka,0.00430739185759,1536,256,4618,512
pixio_vit1b16,answer_all_types,cm_r2,-0.576484055377,1536,256,4618,512
pixio_vit1b16,answer_all_types,mutual_kNN_k10,0.00705933304461,1536,256,4618,512
pixio_vit1b16,answer_all_types,mutual_kNN_k20,0.00887830229537,1536,256,4618,512
pixio_vit1b16,answer_all_types,mutual_kNN_k5,0.00662624512776,1536,256,4618,512
pixio_vit1b16,answer_other,VSA,0.565409127685,1536,256,4618,512
pixio_vit1b16,answer_other,cm_cka,0.011962522347,1536,256,4618,512
pixio_vit1b16,answer_other,cm_r2,-0.538528252513,1536,256,4618,512
pixio_vit1b16,answer_other,mutual_kNN_k10,0.0156994369857,1536,256,4618,512
pixio_vit1b16,answer_other,mutual_kNN_k20,0.0183304460806,1536,256,4618,512
pixio_vit1b16,answer_other,mutual_kNN_k5,0.0155911650065,1536,256,4618,512
pixio_vit1b16,caption,VSA,0.91270616496,1536,256,4618,512
pixio_vit1b16,caption,VSA_abtt1,0.918498286339,1536,256,4618,512
pixio_vit1b16,caption,VSA_abtt2,0.922413059875,1536,256,4618,512
pixio_vit1b16,caption,VSA_abtt3,0.921732022875,1536,256,4618,512
pixio_vit1b16,caption,cm_cka,0.183442556951,1536,256,4618,512
pixio_vit1b16,caption,cm_r2,-0.191131384887,1536,256,4618,512
pixio_vit1b16,caption,mutual_kNN_k10,0.0600692940667,1536,256,4618,512
pixio_vit1b16,caption,mutual_kNN_k20,0.0694348202685,1536,256,4618,512
pixio_vit1b16,caption,mutual_kNN_k5,0.0524902555219,1536,256,4618,512
pixio_vit1b16,qa_concat,VSA,0.673147447707,1536,256,4618,512
pixio_vit1b16,qa_concat,cm_cka,0.0639550588583,1536,256,4618,512
pixio_vit1b16,qa_concat,cm_r2,-0.458884561766,1536,256,4618,512
pixio_vit1b16,qa_concat,mutual_kNN_k10,0.0203118233001,1536,256,4618,512
pixio_vit1b16,qa_concat,mutual_kNN_k20,0.0224772628844,1536,256,4618,512
pixio_vit1b16,qa_concat,mutual_kNN_k5,0.0181463837159,1536,256,4618,512
pixio_vit1b16,question_other,VSA,0.596629095998,1536,256,4618,512
pixio_vit1b16,question_other,cm_cka,0.0511871952112,1536,256,4618,512
pixio_vit1b16,question_other,cm_r2,-0.480259103926,1536,256,4618,512
pixio_vit1b16,question_other,mutual_kNN_k10,0.0169120831529,1536,256,4618,512
pixio_vit1b16,question_other,mutual_kNN_k20,0.0192940666955,1536,256,4618,512
pixio_vit1b16,question_other,mutual_kNN_k5,0.0156344737982,1536,256,4618,512
pixio_vitb16,answer_all_types,VSA,0.314522095156,768,256,4618,512
pixio_vitb16,answer_all_types,cm_cka,0.00419937472424,768,256,4618,512
pixio_vitb16,answer_all_types,cm_r2,-0.329408211832,768,256,4618,512
pixio_vitb16,answer_all_types,mutual_kNN_k10,0.00779558250325,768,256,4618,512
pixio_vitb16,answer_all_types,mutual_kNN_k20,0.00906236466003,768,256,4618,512
pixio_vitb16,answer_all_types,mutual_kNN_k5,0.00753572975314,768,256,4618,512
pixio_vitb16,answer_other,VSA,0.59935810564,768,256,4618,512
pixio_vitb16,answer_other,cm_cka,0.0136182998649,768,256,4618,512
pixio_vitb16,answer_other,cm_r2,-0.30264455669,768,256,4618,512
pixio_vitb16,answer_other,mutual_kNN_k10,0.014833261152,768,256,4618,512
pixio_vitb16,answer_other,mutual_kNN_k20,0.0172260718926,768,256,4618,512
pixio_vitb16,answer_other,mutual_kNN_k5,0.0136855781724,768,256,4618,512
pixio_vitb16,caption,VSA,0.901589512928,768,256,4618,512
pixio_vitb16,caption,VSA_abtt1,0.905622925596,768,256,4618,512
pixio_vitb16,caption,VSA_abtt2,0.911951936737,768,256,4618,512
pixio_vitb16,caption,VSA_abtt3,0.91211933036,768,256,4618,512
pixio_vitb16,caption,cm_cka,0.254336374521,768,256,4618,512
pixio_vitb16,caption,cm_r2,-0.011714229343,768,256,4618,512
pixio_vitb16,caption,mutual_kNN_k10,0.0622130792551,768,256,4618,512
